1	_BTUBSE
2	_BTUBSZ
3	_BTUCHE
4	_BTUCHI
5	_BTUCLC
6	_BTUCLI
7	_BTUCLO
8	_BTUCLS
9	_BTUCMD
10	_BTUDEF
11	_BTUECH
12	_BTUEND
13	_BTUERP
14	_BTUFFO
15	_BTUHCR
16	_BTUHDR
17	_BTUHPK
18	_BTUHWH
19	_BTUIBW
20	_BTUICT
21	_BTUINJ
22	_BTUINP
23	_BTUIRP
24	_BTUITZ
25	_BTULFD
26	_BTULOK
27	_BTULSZ
28	_BTUMDS
29	_BTUMDS2
30	_BTUMIL
31	_BTUMKS
32	_BTUMKS2
33	_BTUMON
34	_BTUMON2
35	_BTUMXS
36	_BTUOBA
37	_BTUOES
38	_BTUOLK
39	_BTUPBC
40	_BTUPMT
41	_BTURST
42	_BTURTI
43	_BTUSCN
44	_BTUSCR
45	_BTUSDF
46	_BTUSET
47	_BTUSIZ
48	_BTUSTS
49	_BTUTRG
50	_BTUTRM
51	_BTUTRS
52	_BTUTRU
53	_BTUTSW
54	_BTUUDF
55	_BTUX29
56	_BTUXCT
57	_BTUXLT
58	_BTUXMN
59	_BTUXMT
60	_BTUXNF
61	_CHIINJ
62	_CHIINP
63	_CHIOUS
64	_CHIOUT
65	_TICKER
66	_BTUHRT
67	_BTULAN
68	_BTUSRS
69	_BTUX25
70	_BTUBRT
71	_SUSLCK
72	_BTURNO
73	_BTUDTR
74	_X25UDT
75	_X25HEAP
76	_X25IGN
77	_LANREV
78	_LANSOP
79	_LANSCA
80	_PL0RTI
81	_BTUVER
82	_ICTACT
83	_BTUEBA
84	_BTUHIT
85	_BTUITM
86	_BTUCPC
87	_BTUICA
88	_BTUPFL
89	_PPFLREAL
90	_PFLGSBL
91	_PFLRNG3
92	_PFLPLAP
93	_PFN
94	_BTUUSP
95	_BTUREP
96	_PFLMYS3
97	_BTUCDI
98	_BTUOPL
99	_BTUPCC
100	_BTUBBR
101	_BTUICX
